;STATION;NAME;DATE;PRCP;SNOW;TAVG;TMAX;TMIN
9344;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-08;0.0;0.0;;-7.0;-19.0
9345;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-09;0.0;0.0;;2.0;-20.0
9346;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-10;0.0;0.0;;2.0;-15.0
9347;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-11;0.0;0.0;;-4.0;-16.0
9348;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-12;0.0;0.0;;-10.0;-24.0
9349;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-13;0.0;0.0;;-10.0;-24.0
9350;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-14;0.0;0.0;;-14.0;-25.0
9351;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-15;0.0;0.0;;-7.0;-26.0
9352;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-16;0.0;0.0;;5.0;-27.0
9353;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-17;0.01;0.2;;4.0;-17.0
9354;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-18;0.0;0.0;;7.0;-7.0
9355;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-19;0.0;0.0;;12.0;-4.0
9356;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-20;0.0;0.0;;24.0;-4.0
9357;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-21;0.0;0.0;;40.0;7.0
9358;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-22;0.0;0.0;;43.0;16.0
9359;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-23;0.0;0.0;;47.0;28.0
9360;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-24;0.17;1.0;;35.0;18.0
9361;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-25;0.0;0.0;;35.0;16.0
9362;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-26;0.0;0.0;;44.0;18.0
9363;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-27;0.0;0.0;;47.0;19.0
9364;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-02-28;0.0;0.0;;19.0;5.0
9365;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-01;0.06;2.0;;26.0;-2.0
9366;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-02;0.0;0.0;;34.0;-6.0
9367;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-03;0.0;0.0;;51.0;27.0
9368;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-04;0.0;0.0;;45.0;24.0
9369;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-05;0.0;0.0;;52.0;24.0
9370;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-06;0.0;0.0;;48.0;27.0
9371;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-07;0.0;0.0;;52.0;26.0
9372;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-08;0.0;0.0;;56.0;25.0
9373;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-09;0.0;0.0;;58.0;24.0
9374;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-10;0.0;0.0;;57.0;29.0
9375;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-11;0.0;0.0;;33.0;26.0
9376;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-12;0.0;0.0;;37.0;12.0
9377;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-13;0.0;0.0;;48.0;14.0
9378;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-14;0.0;0.0;;60.0;29.0
9379;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-15;0.0;0.0;;45.0;25.0
9380;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-16;0.0;;;32.0;26.0
9381;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-17;0.0;0.0;;32.0;28.0
9382;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-18;0.05;0.0;;39.0;23.0
9383;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-19;0.0;0.0;;51.0;21.0
9384;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-20;0.0;0.0;;55.0;24.0
9385;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-21;0.0;;;66.0;34.0
9386;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-22;0.01;0.0;;58.0;25.0
9387;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-23;0.0;0.0;;55.0;23.0
9388;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-24;0.0;0.0;;54.0;22.0
9389;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-25;0.0;0.0;;54.0;20.0
9390;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-26;0.08;0.0;;55.0;22.0
9391;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-27;0.0;0.0;;43.0;29.0
9392;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-28;0.0;0.0;;45.0;19.0
9393;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-29;0.0;0.0;;53.0;17.0
9394;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-30;0.0;0.0;;70.0;22.0
9395;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-03-31;0.0;0.0;;30.0;16.0
9396;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-01;0.0;0.0;;34.0;17.0
9397;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-02;0.0;0.0;;58.0;17.0
9398;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-03;0.0;0.0;;75.0;30.0
9399;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-04;0.0;0.0;;74.0;28.0
9400;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-05;0.0;;;68.0;35.0
9401;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-06;0.0;0.0;;69.0;34.0
9402;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-07;0.0;0.0;;54.0;34.0
9403;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-08;0.0;0.0;;56.0;39.0
9404;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-09;0.0;0.0;;56.0;37.0
9405;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-10;0.0;0.0;;57.0;29.0
9406;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-11;0.0;0.0;;63.0;25.0
9407;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-12;0.33;0.0;;59.0;27.0
9408;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-13;0.07;0.4;;37.0;21.0
9409;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-14;0.01;0.0;;30.0;22.0
9410;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-15;0.04;0.0;;35.0;24.0
9411;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-16;0.0;0.0;;44.0;29.0
9412;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-17;0.0;0.0;;44.0;30.0
9413;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-18;0.0;0.0;;58.0;29.0
9414;USC00324418;JAMESTOWN STATE HOSPITAL, ND US;2021-04-19;0.02;0.0;;50.0;22.0
